pvs,r_frames_4k,r_frames_1080,mean_v0_4k,mean_v1_4k,range_v0_4k,range_v1_4k,res_label,codec,crf,src
RushFieldCuts_1920x1080_2997__640x360__vp9__crf40,0.9737000754000342,0.9753223697922833,65.41891181538462,56.81065443076923,16.30317,21.108948000000005,360p,vp9,40,RushFieldCuts_1920x1080_2997
RushFieldCuts_1920x1080_2997__640x360__vp9__crf50,0.9767564432047946,0.9753535421207241,54.62436464615384,35.695076723076916,20.457770999999994,32.749837,360p,vp9,50,RushFieldCuts_1920x1080_2997
RushFieldCuts_1920x1080_2997__640x360__vp9__crf60,0.9776322748982282,0.9769476403400134,43.32535239230769,6.012892030769231,20.22,35.360174,360p,vp9,60,RushFieldCuts_1920x1080_2997
RushFieldCuts_1920x1080_2997__960x540__av1__crf20,0.9333526073646646,0.9213020362755588,89.82881117692307,87.53869141538462,3.700409999999991,4.994720000000001,540p,av1,20,RushFieldCuts_1920x1080_2997
RushFieldCuts_1920x1080_2997__960x540__av1__crf30,0.9138374891044226,0.9091943929458272,86.49255368461537,82.29673167692309,5.335273000000001,6.395028999999994,540p,av1,30,RushFieldCuts_1920x1080_2997
RushFieldCuts_1920x1080_2997__960x540__av1__crf40,0.8604066459464677,0.8608302809590683,79.96833136153846,71.8148768923077,8.551339999999996,9.93922400000001,540p,av1,40,RushFieldCuts_1920x1080_2997
RushFieldCuts_1920x1080_2997__960x540__av1__crf50,0.8552767249793062,0.868744105915323,71.51308456153845,58.05283261538462,10.635443999999993,15.275686000000007,540p,av1,50,RushFieldCuts_1920x1080_2997
RushFieldCuts_1920x1080_2997__960x540__av1__crf60,0.877526993396563,0.9031490353097199,59.781965461538455,36.971454930769234,11.393528000000003,20.911661000000002,540p,av1,60,RushFieldCuts_1920x1080_2997
RushFieldCuts_1920x1080_2997__960x540__h264__crf18,0.9678349551533743,0.9600667151952179,88.91157940000001,86.84030802307691,4.595928000000001,5.806203000000011,540p,h264,18,RushFieldCuts_1920x1080_2997
RushFieldCuts_1920x1080_2997__960x540__h264__crf23,0.9142231892770002,0.9111529436828217,84.13904876153846,79.90566198461538,7.515186999999997,9.443759,540p,h264,23,RushFieldCuts_1920x1080_2997
RushFieldCuts_1920x1080_2997__960x540__h264__crf28,0.8791675712503757,0.8775478855593825,75.9961340076923,68.8927159,10.080179000000001,15.204794999999997,540p,h264,28,RushFieldCuts_1920x1080_2997
RushFieldCuts_1920x1080_2997__960x540__h264__crf33,0.811443912565495,0.8127381248006588,64.92617056923076,52.09930158461538,10.389311999999997,19.761094,540p,h264,33,RushFieldCuts_1920x1080_2997
RushFieldCuts_1920x1080_2997__960x540__h264__crf38,0.8852802642651889,0.9010876543616907,52.48593230769231,29.976885715384615,8.559441,21.249018,540p,h264,38,RushFieldCuts_1920x1080_2997
RushFieldCuts_1920x1080_2997__960x540__h264__crf43,0.6399573969237797,0.818876352682978,40.49299752307692,2.578048653846154,4.650037000000005,10.000144,540p,h264,43,RushFieldCuts_1920x1080_2997
RushFieldCuts_1920x1080_2997__960x540__hevc__crf18,0.9652381664304089,0.9552801545631427,87.93371066153847,86.10948194615383,4.457722999999987,7.437217000000004,540p,hevc,18,RushFieldCuts_1920x1080_2997
RushFieldCuts_1920x1080_2997__960x540__hevc__crf23,0.9581011238617598,0.9543339397147172,82.82576020769233,79.40521099230769,6.524878000000001,11.417614,540p,hevc,23,RushFieldCuts_1920x1080_2997
RushFieldCuts_1920x1080_2997__960x540__hevc__crf28,0.9574492243797957,0.9581088439873116,74.88231563846155,68.64955883076924,10.540483999999992,17.245889,540p,hevc,28,RushFieldCuts_1920x1080_2997
RushFieldCuts_1920x1080_2997__960x540__hevc__crf33,0.9464728307368135,0.9485349952077308,64.71750062307692,52.435110476923086,12.400018999999993,23.910942999999996,540p,hevc,33,RushFieldCuts_1920x1080_2997
RushFieldCuts_1920x1080_2997__960x540__hevc__crf38,0.9038542150539971,0.9161501299598401,53.0905163,29.844441707692308,12.394091000000003,33.195108,540p,hevc,38,RushFieldCuts_1920x1080_2997
RushFieldCuts_1920x1080_2997__960x540__hevc__crf43,0.7678971014453363,0.8665200506875228,40.82614250769232,2.268674784615385,8.160516999999999,18.75265,540p,hevc,43,RushFieldCuts_1920x1080_2997
RushFieldCuts_1920x1080_2997__960x540__vp9__crf20,0.950833163226221,0.9393051944810293,91.06656907692307,89.75139932307692,3.675932000000003,5.37158500000001,540p,vp9,20,RushFieldCuts_1920x1080_2997
RushFieldCuts_1920x1080_2997__960x540__vp9__crf30,0.9631551458577323,0.9610495367911869,87.58413638461538,85.44404653076924,7.429609999999997,10.13498899999999,540p,vp9,30,RushFieldCuts_1920x1080_2997
RushFieldCuts_1920x1080_2997__960x540__vp9__crf40,0.9676298421500649,0.9681846803011297,80.11008046153847,75.73516180769231,14.479075000000009,17.726007999999993,540p,vp9,40,RushFieldCuts_1920x1080_2997
RushFieldCuts_1920x1080_2997__960x540__vp9__crf50,0.9750483713638891,0.9759858574428868,68.73430833076924,58.05155291538462,21.417154000000004,28.293397999999996,540p,vp9,50,RushFieldCuts_1920x1080_2997
RushFieldCuts_1920x1080_2997__960x540__vp9__crf60,0.982182266529573,0.9805858912357294,55.60625667692308,30.506122723076924,23.354974999999996,39.165476,540p,vp9,60,RushFieldCuts_1920x1080_2997
Skater227_1920x1080_30fps__1280x720__av1__crf20,0.8391611076272121,0.7172684603039459,98.43942383076923,95.84305764615384,6.570491000000004,9.977290999999994,720p,av1,20,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1280x720__av1__crf30,0.8712103618793361,0.819903841654286,95.22720028461538,89.97103184615385,11.457273999999998,16.904623,720p,av1,30,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1280x720__av1__crf40,0.8932855267519836,0.8539768954096005,88.1082556153846,79.73612823846152,18.857638999999992,25.082955,720p,av1,40,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1280x720__av1__crf50,0.8800446258701949,0.8490168280610484,78.89895063846154,67.42905091538462,30.745798,39.181479,720p,av1,50,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1280x720__av1__crf60,0.851241730488836,0.8306988109177977,65.20059958461539,48.14266327692308,38.76747699999999,50.725276,720p,av1,60,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1280x720__h264__crf18,0.8892039378649256,0.8001975450478439,97.8626881153846,95.80783970769231,7.483507000000003,9.462720000000004,720p,h264,18,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1280x720__h264__crf23,0.8804189906915705,0.8526155208882719,93.13280439230769,88.48765316923077,14.022537999999997,12.760155999999995,720p,h264,23,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1280x720__h264__crf28,0.839622753669706,0.8170752914141433,84.94760143076923,77.71203036153845,18.292749,17.74970300000001,720p,h264,28,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1280x720__h264__crf33,0.7664679371670953,0.7416560466909787,73.74438393846154,63.21780769230768,25.085426999999996,25.323392000000005,720p,h264,33,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1280x720__h264__crf38,0.7017425422269212,0.6862441576209387,60.993482692307694,45.87959864615385,29.222521,31.728318,720p,h264,38,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1280x720__h264__crf43,0.6841406864033405,0.692946041254869,49.007515846153844,26.750176800000002,31.965064000000005,35.329353,720p,h264,43,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1280x720__hevc__crf18,0.8693616469864521,0.782160483484388,97.4223213076923,95.14134231538462,7.455659999999995,10.241134000000002,720p,hevc,18,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1280x720__hevc__crf23,0.799363681470465,0.752723805310256,93.3797022,88.31541875384616,12.935006000000001,13.378484999999998,720p,hevc,23,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1280x720__hevc__crf28,0.7515943138378157,0.7114123315965983,86.59194746923076,78.48712241538462,17.42783,18.718529000000004,720p,hevc,28,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1280x720__hevc__crf33,0.7616192504083824,0.7208052783009689,76.89196401538462,64.91622487692307,21.667603999999997,26.937686000000006,720p,hevc,33,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1280x720__hevc__crf38,0.713264675651024,0.6824595451471746,65.44036472307693,49.494081792307696,24.880526999999994,33.021548,720p,hevc,38,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1280x720__hevc__crf43,0.7074125040004038,0.7089199162054859,53.482260023076925,31.292482715384615,32.403166,38.686591,720p,hevc,43,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1280x720__vp9__crf20,0.8338987119395697,0.6735622283987098,98.92687165384615,97.09594642307691,6.764651000000001,8.955141999999995,720p,vp9,20,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1280x720__vp9__crf30,0.8380277652216883,0.7698153768135026,96.35559764615385,91.71262892307692,10.557096000000001,15.233508,720p,vp9,30,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1280x720__vp9__crf40,0.8398447320348599,0.8096660699202539,89.82874183076923,81.58476320769232,19.089084,25.776563999999993,720p,vp9,40,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1280x720__vp9__crf50,0.7712417305879028,0.7535732896352585,79.34312621538461,66.02039213076924,29.772148,37.083786999999994,720p,vp9,50,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1280x720__vp9__crf60,0.7693379527043593,0.7664629244306641,65.6334275,44.60934635384615,40.702725,48.968044,720p,vp9,60,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1920x1080__av1__crf20,0.5763553290145231,0.2187666188851647,99.7883541076923,99.1270957923077,4.100594000000001,4.797015000000002,1080p,av1,20,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1920x1080__av1__crf30,0.7951174094261597,0.6733277352535713,98.41063458461538,95.26999625384616,6.395505,11.573224999999994,1080p,av1,30,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1920x1080__av1__crf40,0.832193357178118,0.7781261716938571,93.35451316923077,86.81404064615384,12.948662999999996,19.041458000000006,1080p,av1,40,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1920x1080__av1__crf50,0.8123658304930941,0.7728651065160064,85.95165115384617,76.69910356923079,20.283592,26.995919000000008,1080p,av1,50,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1920x1080__av1__crf60,0.7720150261017098,0.7525881814100776,72.71309936923076,57.92194635384616,33.910741,38.33894600000001,1080p,av1,60,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1920x1080__h264__crf18,0.7426915524529862,0.45141127443490403,99.72804083076923,99.41215353076923,3.4140019999999964,4.044835000000006,1080p,h264,18,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1920x1080__h264__crf23,0.8834247542536701,0.7893994131142998,97.42970985384615,94.8018980923077,7.084997999999999,10.705725000000001,1080p,h264,23,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1920x1080__h264__crf28,0.8900717868705812,0.8567075616562487,91.29839406153846,86.05588643846154,16.144513000000003,16.466837999999996,1080p,h264,28,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1920x1080__h264__crf33,0.8528542515712727,0.8262877369602981,81.61505774615384,73.93613722307693,23.707577,22.206339999999997,1080p,h264,33,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1920x1080__h264__crf38,0.8199080903988157,0.8042521852032646,69.3798721923077,57.80140266153846,28.745105000000002,31.572737000000004,1080p,h264,38,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1920x1080__h264__crf43,0.7870553174242643,0.8097577064805199,56.48302396923077,37.773308146153845,36.73756,38.243375,1080p,h264,43,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1920x1080__hevc__crf18,0.8328184413257693,0.5573384284544737,99.50908786153846,98.93268129230769,3.804530999999997,4.693611000000004,1080p,hevc,18,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1920x1080__hevc__crf23,0.7884775844354243,0.6651839152131364,97.25463995384615,94.05715151538462,8.272934000000006,11.509207000000004,1080p,hevc,23,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1920x1080__hevc__crf28,0.7966369776216788,0.7341870853008226,92.16512358461539,86.02345276923077,16.091823000000005,18.364911000000006,1080p,hevc,28,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1920x1080__hevc__crf33,0.7775743603996339,0.7430084312570108,84.03073614615384,74.75433663076923,22.485830000000007,26.72946199999999,1080p,hevc,33,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1920x1080__hevc__crf38,0.7916319476141682,0.7748471107882495,73.3124424923077,61.08818889999999,29.702019000000007,31.441066000000006,1080p,hevc,38,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1920x1080__hevc__crf43,0.7741200780919204,0.7720508460462465,60.783805484615385,42.61917347692307,35.691506999999994,38.411635,1080p,hevc,43,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1920x1080__vp9__crf20,0.6808701205558974,0.264452737962057,99.93099202307691,99.59426474615384,1.4327629999999942,3.3138040000000046,1080p,vp9,20,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1920x1080__vp9__crf30,0.7961572782578782,0.6348667460112754,99.02537495384615,96.46686838461538,4.979613999999998,9.299766000000005,1080p,vp9,30,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1920x1080__vp9__crf40,0.827290308087366,0.7631830387342402,94.93384364615385,88.50164335384616,11.795467000000002,18.649061000000003,1080p,vp9,40,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1920x1080__vp9__crf50,0.7715430926873318,0.739425711249791,86.44005229999999,75.81626222307693,23.145053000000004,29.062559000000007,1080p,vp9,50,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__1920x1080__vp9__crf60,0.7563411591252858,0.7483658711688153,74.20468874615385,57.42299098461538,34.348326,44.306721,1080p,vp9,60,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__640x360__av1__crf20,0.9220712817201697,0.9110267041075528,89.5569762923077,82.48372876923077,21.347919000000005,21.636385000000004,360p,av1,20,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__640x360__av1__crf30,0.892827047181456,0.8783274571873521,84.29316772307692,74.30539170769231,24.138481999999996,25.751740000000005,360p,av1,30,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__640x360__av1__crf40,0.8785387566241961,0.8593558228157379,75.18341127692307,61.76796986923077,31.198608,38.260902,360p,av1,40,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__640x360__av1__crf50,0.9064040167602122,0.8918231722806209,64.7362341230769,47.4845977,39.54207400000001,49.64184899999999,360p,av1,50,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__640x360__av1__crf60,0.9084013928818814,0.9015524025867531,51.70264210769232,30.303654030769234,44.873085,57.143741999999996,360p,av1,60,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__640x360__h264__crf18,0.9425952391931802,0.9324262338288376,88.14485837692308,81.09567113076923,20.74783699999999,21.537579000000008,360p,h264,18,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__640x360__h264__crf23,0.9012302468480229,0.8860668332335965,80.3975477,70.26788677692308,23.890675,22.422509999999996,360p,h264,23,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__640x360__h264__crf28,0.8620881531595914,0.8452952791425836,70.18245821538461,56.320419269230776,27.112788000000002,29.206837999999998,360p,h264,28,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__640x360__h264__crf33,0.8074637172481482,0.7925363307974851,58.306032515384615,40.53507791538461,32.34196000000001,33.153233,360p,h264,33,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__640x360__h264__crf38,0.821729423370692,0.8137663491557655,46.156261300000004,22.889867707692307,38.303286,38.305407,360p,h264,38,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__640x360__h264__crf43,0.8704029517175285,0.9027127560411975,36.81074410769231,9.311365515384614,47.285692,33.117974,360p,h264,43,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__640x360__hevc__crf18,0.9174224491310162,0.9051869984541939,87.85564073846155,82.20189343846154,19.734308999999996,19.567382999999992,360p,hevc,18,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__640x360__hevc__crf23,0.8606314636990999,0.8440538680110807,81.54378536153845,73.12415639230768,21.188783,20.062245999999995,360p,hevc,23,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__640x360__hevc__crf28,0.8112895036091001,0.7896658570128654,72.7604781153846,60.41567719230769,28.403952000000004,28.624792999999997,360p,hevc,28,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__640x360__hevc__crf33,0.7821382098846306,0.7630847251927775,62.242169476923074,44.61439589999999,31.420680000000004,33.894439000000006,360p,hevc,33,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__640x360__hevc__crf38,0.7530350859630859,0.7487642742348675,51.34941350769231,29.146403823076923,34.041201,38.330737,360p,hevc,38,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__640x360__hevc__crf43,0.8592677966370216,0.8678563140270489,40.34043781538462,13.514454084615384,36.842524999999995,28.161015,360p,hevc,43,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__640x360__vp9__crf20,0.9332376543302716,0.9153020593435792,90.94934996923078,85.5020722923077,22.769171999999998,27.875653,360p,vp9,20,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__640x360__vp9__crf30,0.904505292226584,0.8908353209138441,85.39551820769232,76.80436959230768,28.694247000000004,32.395103999999996,360p,vp9,30,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__640x360__vp9__crf40,0.8574233947123113,0.8469115091178695,75.8698216846154,62.259644830769226,33.875285000000005,39.24251400000001,360p,vp9,40,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__640x360__vp9__crf50,0.8442291901557901,0.8353849337199851,62.74768600769231,43.07408886153847,41.15504,46.099157000000005,360p,vp9,50,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__640x360__vp9__crf60,0.8368864711358377,0.843953731277836,49.17492156923077,22.07933702307692,51.960606999999996,50.70689,360p,vp9,60,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__960x540__av1__crf20,0.8884508540769268,0.8380998682139664,96.02297153076923,91.41198267692307,11.622820000000004,15.65248299999999,540p,av1,20,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__960x540__av1__crf30,0.9035478444238182,0.8782906984912846,91.89625524615384,84.84389433846154,16.679908999999995,19.693275999999997,540p,av1,30,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__960x540__av1__crf40,0.8971869954000259,0.8718268050297062,83.90502527692308,73.92054993076924,22.655128000000005,31.712912000000003,540p,av1,40,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__960x540__av1__crf50,0.8946706853284594,0.8705332868408312,74.43373059230771,61.52493192307692,29.93943,39.742963,540p,av1,50,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__960x540__av1__crf60,0.8842826752107247,0.8719141920940837,60.426226092307694,42.03083430769232,41.81156599999999,52.563055999999996,540p,av1,60,Skater227_1920x1080_30fps
Skater227_1920x1080_30fps__960x540__h264__crf18,0.8985600685083628,0.8665965019953222,95.05916151538462,90.47347569230769,11.761709999999994,14.295112000000003,540p,h264,18,Skater227_1920x1080_30fps
