pvs,src,codec,res_label,short_side,crf,pvs_set,bitrate_kbps,src_bitdepth,fps,v0_1080,v0_4k,v1_1d5h_2160,v1_1d5h_2160_8bit,v1_3d0h_1080
Boat_1920x1080_5994_10bit_420__1920x1080__hevc__crf28,Boat_1920x1080_5994_10bit_420,hevc,1080p,1080,28,ladder,6224.405,10-bit src,59.94006309148265,87.147,91.065,92.1,92.1,91.474
Boat_1920x1080_5994_10bit_420__1920x1080__hevc__crf33,Boat_1920x1080_5994_10bit_420,hevc,1080p,1080,33,ladder,3168.767,10-bit src,59.94006309148265,74.693,83.001,83.121,83.121,83.439
Boat_1920x1080_5994_10bit_420__1920x1080__hevc__crf38,Boat_1920x1080_5994_10bit_420,hevc,1080p,1080,38,ladder,1541.569,10-bit src,59.94006309148265,56.63,71.402,69.279,69.279,70.897
Boat_1920x1080_5994_10bit_420__1920x1080__hevc__crf43,Boat_1920x1080_5994_10bit_420,hevc,1080p,1080,43,ladder,687.896,10-bit src,59.94006309148265,34.746,56.797,47.976,47.976,51.228
Boat_1920x1080_5994_10bit_420__1920x1080__vp9__crf20,Boat_1920x1080_5994_10bit_420,vp9,1080p,1080,20,ladder,49993.231,10-bit src,59.94006309148265,99.976,100.0,100.0,100.0,100.0
Boat_1920x1080_5994_10bit_420__1920x1080__vp9__crf30,Boat_1920x1080_5994_10bit_420,vp9,1080p,1080,30,ladder,26796.407,10-bit src,59.94006309148265,99.345,99.413,99.997,99.997,99.327
Boat_1920x1080_5994_10bit_420__1920x1080__vp9__crf40,Boat_1920x1080_5994_10bit_420,vp9,1080p,1080,40,ladder,13106.209,10-bit src,59.94006309148265,94.18,95.858,97.012,97.012,95.858
Boat_1920x1080_5994_10bit_420__1920x1080__vp9__crf50,Boat_1920x1080_5994_10bit_420,vp9,1080p,1080,50,ladder,6147.183,10-bit src,59.94006309148265,82.819,88.496,88.611,88.611,88.359
Boat_1920x1080_5994_10bit_420__1920x1080__vp9__crf60,Boat_1920x1080_5994_10bit_420,vp9,1080p,1080,60,ladder,2603.135,10-bit src,59.94006309148265,63.053,75.81,73.429,73.429,74.67
Boat_1920x1080_5994_10bit_420__640x360__av1__crf20,Boat_1920x1080_5994_10bit_420,av1,360p,360,20,ladder,5996.035,10-bit src,59.94006309148265,68.97,77.622,74.558,74.558,75.704
Boat_1920x1080_5994_10bit_420__640x360__av1__crf30,Boat_1920x1080_5994_10bit_420,av1,360p,360,30,ladder,2945.246,10-bit src,59.94006309148265,64.125,74.523,71.512,71.512,72.934
Boat_1920x1080_5994_10bit_420__640x360__av1__crf40,Boat_1920x1080_5994_10bit_420,av1,360p,360,40,ladder,1435.256,10-bit src,59.94006309148265,55.794,69.165,66.166,66.166,68.051
Boat_1920x1080_5994_10bit_420__640x360__av1__crf50,Boat_1920x1080_5994_10bit_420,av1,360p,360,50,ladder,845.41,10-bit src,59.94006309148265,47.142,63.485,59.771,59.771,62.173
Boat_1920x1080_5994_10bit_420__640x360__av1__crf60,Boat_1920x1080_5994_10bit_420,av1,360p,360,60,ladder,421.329,10-bit src,59.94006309148265,34.577,55.178,48.357,48.357,51.581
Boat_1920x1080_5994_10bit_420__640x360__h264__crf18,Boat_1920x1080_5994_10bit_420,h264,360p,360,18,ladder,4012.204,10-bit src,59.94006309148265,62.577,73.476,69.71,69.71,71.29
Boat_1920x1080_5994_10bit_420__640x360__h264__crf23,Boat_1920x1080_5994_10bit_420,h264,360p,360,23,ladder,2030.17,10-bit src,59.94006309148265,53.161,67.679,62.855,62.855,65.012
Boat_1920x1080_5994_10bit_420__640x360__h264__crf28,Boat_1920x1080_5994_10bit_420,h264,360p,360,28,ladder,984.804,10-bit src,59.94006309148265,38.736,58.557,50.534,50.534,53.611
Boat_1920x1080_5994_10bit_420__640x360__h264__crf33,Boat_1920x1080_5994_10bit_420,h264,360p,360,33,ladder,450.375,10-bit src,59.94006309148265,21.644,46.687,30.802,30.802,35.043
Boat_1920x1080_5994_10bit_420__640x360__h264__crf38,Boat_1920x1080_5994_10bit_420,h264,360p,360,38,ladder,218.987,10-bit src,59.94006309148265,6.206,33.349,4.365,4.365,9.303
Boat_1920x1080_5994_10bit_420__640x360__h264__crf43,Boat_1920x1080_5994_10bit_420,h264,360p,360,43,ladder,128.287,10-bit src,59.94006309148265,0.0,23.079,0.0,0.0,0.0
Boat_1920x1080_5994_10bit_420__640x360__hevc__crf18,Boat_1920x1080_5994_10bit_420,hevc,360p,360,18,ladder,4191.221,10-bit src,59.94006309148265,62.349,73.185,70.627,70.627,72.127
Boat_1920x1080_5994_10bit_420__640x360__hevc__crf23,Boat_1920x1080_5994_10bit_420,hevc,360p,360,23,ladder,2143.435,10-bit src,59.94006309148265,53.47,67.501,64.235,64.235,66.281
Boat_1920x1080_5994_10bit_420__640x360__hevc__crf28,Boat_1920x1080_5994_10bit_420,hevc,360p,360,28,ladder,1110.882,10-bit src,59.94006309148265,40.797,59.438,54.483,54.483,57.284
Boat_1920x1080_5994_10bit_420__640x360__hevc__crf33,Boat_1920x1080_5994_10bit_420,hevc,360p,360,33,ladder,527.701,10-bit src,59.94006309148265,24.92,48.667,38.041,38.041,41.903
Boat_1920x1080_5994_10bit_420__640x360__hevc__crf38,Boat_1920x1080_5994_10bit_420,hevc,360p,360,38,ladder,226.795,10-bit src,59.94006309148265,9.661,36.595,15.655,15.655,20.536
Boat_1920x1080_5994_10bit_420__640x360__hevc__crf43,Boat_1920x1080_5994_10bit_420,hevc,360p,360,43,ladder,95.786,10-bit src,59.94006309148265,0.047,24.848,0.0,0.0,0.0
Boat_1920x1080_5994_10bit_420__640x360__vp9__crf20,Boat_1920x1080_5994_10bit_420,vp9,360p,360,20,ladder,10224.579,10-bit src,59.94006309148265,69.061,77.7,75.282,75.282,76.36
Boat_1920x1080_5994_10bit_420__640x360__vp9__crf30,Boat_1920x1080_5994_10bit_420,vp9,360p,360,30,ladder,5624.132,10-bit src,59.94006309148265,63.778,74.366,71.959,71.959,73.341
Boat_1920x1080_5994_10bit_420__640x360__vp9__crf40,Boat_1920x1080_5994_10bit_420,vp9,360p,360,40,ladder,2504.59,10-bit src,59.94006309148265,52.317,67.058,64.223,64.223,66.267
Boat_1920x1080_5994_10bit_420__640x360__vp9__crf50,Boat_1920x1080_5994_10bit_420,vp9,360p,360,50,ladder,1054.686,10-bit src,59.94006309148265,35.471,56.171,48.693,48.693,51.891
Boat_1920x1080_5994_10bit_420__640x360__vp9__crf60,Boat_1920x1080_5994_10bit_420,vp9,360p,360,60,ladder,403.99,10-bit src,59.94006309148265,17.709,43.462,25.083,25.083,29.583
Boat_1920x1080_5994_10bit_420__960x540__av1__crf20,Boat_1920x1080_5994_10bit_420,av1,540p,540,20,ladder,10731.935,10-bit src,59.94006309148265,87.891,90.856,90.456,90.456,90.009
Boat_1920x1080_5994_10bit_420__960x540__av1__crf30,Boat_1920x1080_5994_10bit_420,av1,540p,540,30,ladder,5785.928,10-bit src,59.94006309148265,84.325,88.589,87.989,87.989,87.805
Boat_1920x1080_5994_10bit_420__960x540__av1__crf40,Boat_1920x1080_5994_10bit_420,av1,540p,540,40,ladder,3045.934,10-bit src,59.94006309148265,77.107,83.89,83.364,83.364,83.658
Boat_1920x1080_5994_10bit_420__960x540__av1__crf50,Boat_1920x1080_5994_10bit_420,av1,540p,540,50,ladder,1702.498,10-bit src,59.94006309148265,67.742,77.703,76.836,76.836,77.767
Boat_1920x1080_5994_10bit_420__960x540__av1__crf60,Boat_1920x1080_5994_10bit_420,av1,540p,540,60,ladder,826.482,10-bit src,59.94006309148265,53.831,68.623,65.4,65.4,67.346
Boat_1920x1080_5994_10bit_420__960x540__h264__crf18,Boat_1920x1080_5994_10bit_420,h264,540p,540,18,ladder,7638.572,10-bit src,59.94006309148265,82.817,87.406,87.38,87.38,87.26
Boat_1920x1080_5994_10bit_420__960x540__h264__crf23,Boat_1920x1080_5994_10bit_420,h264,540p,540,23,ladder,3968.848,10-bit src,59.94006309148265,74.717,82.363,81.625,81.625,82.092
Boat_1920x1080_5994_10bit_420__960x540__h264__crf28,Boat_1920x1080_5994_10bit_420,h264,540p,540,28,ladder,2016.619,10-bit src,59.94006309148265,60.877,73.774,71.233,71.233,72.678
Boat_1920x1080_5994_10bit_420__960x540__h264__crf33,Boat_1920x1080_5994_10bit_420,h264,540p,540,33,ladder,973.938,10-bit src,59.94006309148265,41.402,61.221,53.281,53.281,56.165
Boat_1920x1080_5994_10bit_420__960x540__h264__crf38,Boat_1920x1080_5994_10bit_420,h264,540p,540,38,ladder,467.297,10-bit src,59.94006309148265,19.8,45.493,26.603,26.603,31.045
Boat_1920x1080_5994_10bit_420__960x540__h264__crf43,Boat_1920x1080_5994_10bit_420,h264,540p,540,43,ladder,272.328,10-bit src,59.94006309148265,3.502,30.384,0.47,0.47,3.585
Boat_1920x1080_5994_10bit_420__960x540__hevc__crf18,Boat_1920x1080_5994_10bit_420,hevc,540p,540,18,ladder,8151.111,10-bit src,59.94006309148265,82.631,87.256,87.714,87.714,87.559
Boat_1920x1080_5994_10bit_420__960x540__hevc__crf23,Boat_1920x1080_5994_10bit_420,hevc,540p,540,23,ladder,4304.165,10-bit src,59.94006309148265,75.212,82.485,82.654,82.654,83.018
Boat_1920x1080_5994_10bit_420__960x540__hevc__crf28,Boat_1920x1080_5994_10bit_420,hevc,540p,540,28,ladder,2255.0,10-bit src,59.94006309148265,63.38,75.003,74.029,74.029,75.222
Boat_1920x1080_5994_10bit_420__960x540__hevc__crf33,Boat_1920x1080_5994_10bit_420,hevc,540p,540,33,ladder,1100.418,10-bit src,59.94006309148265,46.287,64.04,60.061,60.061,62.44
Boat_1920x1080_5994_10bit_420__960x540__hevc__crf38,Boat_1920x1080_5994_10bit_420,hevc,540p,540,38,ladder,480.497,10-bit src,59.94006309148265,26.381,50.293,39.122,39.122,42.921
Boat_1920x1080_5994_10bit_420__960x540__hevc__crf43,Boat_1920x1080_5994_10bit_420,hevc,540p,540,43,ladder,188.437,10-bit src,59.94006309148265,8.678,35.696,8.964,8.964,14.056
Boat_1920x1080_5994_10bit_420__960x540__vp9__crf20,Boat_1920x1080_5994_10bit_420,vp9,540p,540,20,ladder,18625.574,10-bit src,59.94006309148265,87.962,90.865,91.164,91.164,90.641
Boat_1920x1080_5994_10bit_420__960x540__vp9__crf30,Boat_1920x1080_5994_10bit_420,vp9,540p,540,30,ladder,10404.097,10-bit src,59.94006309148265,83.761,88.189,88.405,88.405,88.177
Boat_1920x1080_5994_10bit_420__960x540__vp9__crf40,Boat_1920x1080_5994_10bit_420,vp9,540p,540,40,ladder,4980.031,10-bit src,59.94006309148265,73.973,81.971,82.139,82.139,82.554
Boat_1920x1080_5994_10bit_420__960x540__vp9__crf50,Boat_1920x1080_5994_10bit_420,vp9,540p,540,50,ladder,2189.429,10-bit src,59.94006309148265,56.91,71.157,68.763,68.763,70.42
Boat_1920x1080_5994_10bit_420__960x540__vp9__crf60,Boat_1920x1080_5994_10bit_420,vp9,540p,540,60,ladder,855.867,10-bit src,59.94006309148265,34.988,56.693,46.852,46.852,50.165
CrowdRun_1920x1080p50__1280x720__av1__crf20,CrowdRun_1920x1080p50,av1,720p,720,20,ladder,45907.876,8-bit src,50.0,93.957,95.477,95.611,95.595,94.594
CrowdRun_1920x1080p50__1280x720__av1__crf30,CrowdRun_1920x1080p50,av1,720p,720,30,ladder,24455.196,8-bit src,50.0,88.942,92.352,91.614,91.595,91.041
CrowdRun_1920x1080p50__1280x720__av1__crf40,CrowdRun_1920x1080p50,av1,720p,720,40,ladder,10675.31,8-bit src,50.0,78.357,85.746,83.368,83.349,83.659
CrowdRun_1920x1080p50__1280x720__av1__crf50,CrowdRun_1920x1080p50,av1,720p,720,50,ladder,4625.603,8-bit src,50.0,62.943,75.958,69.855,69.835,71.419
CrowdRun_1920x1080p50__1280x720__av1__crf60,CrowdRun_1920x1080p50,av1,720p,720,60,ladder,1593.763,8-bit src,50.0,39.62,60.515,44.636,44.615,48.095
CrowdRun_1920x1080p50__1280x720__h264__crf18,CrowdRun_1920x1080p50,h264,720p,720,18,ladder,24130.449,8-bit src,50.0,88.802,92.13,91.855,91.843,91.255
CrowdRun_1920x1080p50__1280x720__h264__crf23,CrowdRun_1920x1080p50,h264,720p,720,23,ladder,12040.815,8-bit src,50.0,79.511,86.421,85.294,85.284,85.389
CrowdRun_1920x1080p50__1280x720__h264__crf28,CrowdRun_1920x1080p50,h264,720p,720,28,ladder,5948.603,8-bit src,50.0,64.315,77.144,74.555,74.549,75.699
CrowdRun_1920x1080p50__1280x720__h264__crf33,CrowdRun_1920x1080p50,h264,720p,720,33,ladder,2842.584,8-bit src,50.0,44.255,64.481,57.465,57.458,60.046
CrowdRun_1920x1080p50__1280x720__h264__crf38,CrowdRun_1920x1080p50,h264,720p,720,38,ladder,1340.975,8-bit src,50.0,23.485,49.679,32.019,31.994,36.205
CrowdRun_1920x1080p50__1280x720__h264__crf43,CrowdRun_1920x1080p50,h264,720p,720,43,ladder,640.818,8-bit src,50.0,7.779,35.354,2.164,2.121,7.351
CrowdRun_1920x1080p50__1280x720__hevc__crf18,CrowdRun_1920x1080p50,hevc,720p,720,18,ladder,26714.753,8-bit src,50.0,88.141,91.676,91.509,91.495,90.947
CrowdRun_1920x1080p50__1280x720__hevc__crf23,CrowdRun_1920x1080p50,hevc,720p,720,23,ladder,13815.621,8-bit src,50.0,78.892,85.886,84.933,84.924,85.065
CrowdRun_1920x1080p50__1280x720__hevc__crf28,CrowdRun_1920x1080p50,hevc,720p,720,28,ladder,6816.726,8-bit src,50.0,64.643,76.984,74.024,74.013,75.214
CrowdRun_1920x1080p50__1280x720__hevc__crf33,CrowdRun_1920x1080p50,hevc,720p,720,33,ladder,3069.203,8-bit src,50.0,45.704,64.822,56.891,56.882,59.508
CrowdRun_1920x1080p50__1280x720__hevc__crf38,CrowdRun_1920x1080p50,hevc,720p,720,38,ladder,1222.895,8-bit src,50.0,25.671,50.887,30.164,30.153,34.431
CrowdRun_1920x1080p50__1280x720__hevc__crf43,CrowdRun_1920x1080p50,hevc,720p,720,43,ladder,454.224,8-bit src,50.0,9.649,37.377,1.388,1.381,4.609
CrowdRun_1920x1080p50__1280x720__vp9__crf20,CrowdRun_1920x1080p50,vp9,720p,720,20,ladder,51935.295,8-bit src,50.0,94.702,95.994,96.128,96.115,95.052
CrowdRun_1920x1080p50__1280x720__vp9__crf30,CrowdRun_1920x1080p50,vp9,720p,720,30,ladder,29388.44,8-bit src,50.0,90.309,93.349,92.893,92.877,92.178
CrowdRun_1920x1080p50__1280x720__vp9__crf40,CrowdRun_1920x1080p50,vp9,720p,720,40,ladder,13928.156,8-bit src,50.0,80.029,87.129,85.841,85.825,85.878
CrowdRun_1920x1080p50__1280x720__vp9__crf50,CrowdRun_1920x1080p50,vp9,720p,720,50,ladder,6020.806,8-bit src,50.0,62.273,76.182,71.642,71.622,73.042
CrowdRun_1920x1080p50__1280x720__vp9__crf60,CrowdRun_1920x1080p50,vp9,720p,720,60,ladder,2332.569,8-bit src,50.0,38.546,60.581,45.693,45.664,49.068
CrowdRun_1920x1080p50__1920x1080__av1__crf20,CrowdRun_1920x1080p50,av1,1080p,1080,20,ladder,95967.738,8-bit src,50.0,99.963,99.988,100.0,100.0,99.999
CrowdRun_1920x1080p50__1920x1080__av1__crf30,CrowdRun_1920x1080p50,av1,1080p,1080,30,ladder,46353.529,8-bit src,50.0,98.88,99.24,99.35,99.362,98.228
CrowdRun_1920x1080p50__1920x1080__av1__crf40,CrowdRun_1920x1080p50,av1,1080p,1080,40,ladder,20496.372,8-bit src,50.0,91.691,94.726,93.5,93.52,92.718
CrowdRun_1920x1080p50__1920x1080__av1__crf50,CrowdRun_1920x1080p50,av1,1080p,1080,50,ladder,9101.723,8-bit src,50.0,78.989,86.688,83.14,83.163,83.453
CrowdRun_1920x1080p50__1920x1080__av1__crf60,CrowdRun_1920x1080p50,av1,1080p,1080,60,ladder,3244.676,8-bit src,50.0,56.886,72.439,62.955,62.991,65.098
CrowdRun_1920x1080p50__1920x1080__h264__crf18,CrowdRun_1920x1080p50,h264,1080p,1080,18,ladder,53872.212,8-bit src,50.0,98.643,98.971,99.429,99.43,98.376
CrowdRun_1920x1080p50__1920x1080__h264__crf23,CrowdRun_1920x1080p50,h264,1080p,1080,23,ladder,24286.406,8-bit src,50.0,92.448,95.102,94.989,94.997,94.042
CrowdRun_1920x1080p50__1920x1080__h264__crf28,CrowdRun_1920x1080p50,h264,1080p,1080,28,ladder,12166.563,8-bit src,50.0,80.459,87.739,86.845,86.858,86.781
CrowdRun_1920x1080p50__1920x1080__h264__crf33,CrowdRun_1920x1080p50,h264,1080p,1080,33,ladder,6078.433,8-bit src,50.0,61.866,76.198,73.589,73.638,74.824
CrowdRun_1920x1080p50__1920x1080__h264__crf38,CrowdRun_1920x1080p50,h264,1080p,1080,38,ladder,3037.393,8-bit src,50.0,38.725,60.936,52.731,52.911,55.659
CrowdRun_1920x1080p50__1920x1080__h264__crf43,CrowdRun_1920x1080p50,h264,1080p,1080,43,ladder,1543.15,8-bit src,50.0,17.694,44.856,24.1,24.49,28.657
CrowdRun_1920x1080p50__1920x1080__hevc__crf18,CrowdRun_1920x1080p50,hevc,1080p,1080,18,ladder,56525.547,8-bit src,50.0,98.339,98.764,99.238,99.241,98.121
CrowdRun_1920x1080p50__1920x1080__hevc__crf23,CrowdRun_1920x1080p50,hevc,1080p,1080,23,ladder,27288.036,8-bit src,50.0,92.029,94.724,94.721,94.728,93.81
CrowdRun_1920x1080p50__1920x1080__hevc__crf28,CrowdRun_1920x1080p50,hevc,1080p,1080,28,ladder,13418.446,8-bit src,50.0,80.914,87.775,86.684,86.693,86.635
CrowdRun_1920x1080p50__1920x1080__hevc__crf33,CrowdRun_1920x1080p50,hevc,1080p,1080,33,ladder,6293.516,8-bit src,50.0,64.18,77.262,73.862,73.875,75.068
CrowdRun_1920x1080p50__1920x1080__hevc__crf38,CrowdRun_1920x1080p50,hevc,1080p,1080,38,ladder,2630.72,8-bit src,50.0,42.572,63.174,52.22,52.256,55.176
CrowdRun_1920x1080p50__1920x1080__hevc__crf43,CrowdRun_1920x1080p50,hevc,1080p,1080,43,ladder,1040.458,8-bit src,50.0,21.829,48.124,22.131,22.353,26.762
CrowdRun_1920x1080p50__1920x1080__vp9__crf20,CrowdRun_1920x1080p50,vp9,1080p,1080,20,ladder,120553.307,8-bit src,50.0,99.976,100.0,100.0,100.0,100.0
CrowdRun_1920x1080p50__1920x1080__vp9__crf30,CrowdRun_1920x1080p50,vp9,1080p,1080,30,ladder,59030.566,8-bit src,50.0,99.29,99.568,99.681,99.691,98.712
CrowdRun_1920x1080p50__1920x1080__vp9__crf40,CrowdRun_1920x1080p50,vp9,1080p,1080,40,ladder,26217.701,8-bit src,50.0,92.679,95.518,94.931,94.953,94.012
CrowdRun_1920x1080p50__1920x1080__vp9__crf50,CrowdRun_1920x1080p50,vp9,1080p,1080,50,ladder,11483.215,8-bit src,50.0,78.794,86.981,84.452,84.479,84.629
CrowdRun_1920x1080p50__1920x1080__vp9__crf60,CrowdRun_1920x1080p50,vp9,1080p,1080,60,ladder,4668.769,8-bit src,50.0,56.102,72.654,64.614,64.686,66.612
CrowdRun_1920x1080p50__640x360__av1__crf20,CrowdRun_1920x1080p50,av1,360p,360,20,ladder,11602.96,8-bit src,50.0,63.661,74.464,68.888,68.878,70.541
CrowdRun_1920x1080p50__640x360__av1__crf30,CrowdRun_1920x1080p50,av1,360p,360,30,ladder,6172.003,8-bit src,50.0,55.942,69.678,63.206,63.19,65.335
CrowdRun_1920x1080p50__640x360__av1__crf40,CrowdRun_1920x1080p50,av1,360p,360,40,ladder,2743.28,8-bit src,50.0,41.773,60.725,49.756,49.724,52.887
CrowdRun_1920x1080p50__640x360__av1__crf50,CrowdRun_1920x1080p50,av1,360p,360,50,ladder,1244.612,8-bit src,50.0,27.087,50.797,29.72,29.676,34.014
CrowdRun_1920x1080p50__640x360__av1__crf60,CrowdRun_1920x1080p50,av1,360p,360,60,ladder,457.883,8-bit src,50.0,11.511,38.911,4.704,4.641,9.608
CrowdRun_1920x1080p50__640x360__h264__crf18,CrowdRun_1920x1080p50,h264,360p,360,18,ladder,7587.501,8-bit src,50.0,56.347,69.858,63.254,63.243,65.377
CrowdRun_1920x1080p50__640x360__h264__crf23,CrowdRun_1920x1080p50,h264,360p,360,23,ladder,3739.104,8-bit src,50.0,43.805,62.15,52.661,52.645,55.589
CrowdRun_1920x1080p50__640x360__h264__crf28,CrowdRun_1920x1080p50,h264,360p,360,28,ladder,1736.898,8-bit src,50.0,28.508,52.38,36.56,36.533,40.504
CrowdRun_1920x1080p50__640x360__h264__crf33,CrowdRun_1920x1080p50,h264,360p,360,33,ladder,760.818,8-bit src,50.0,14.639,42.08,14.237,14.154,19.168
CrowdRun_1920x1080p50__640x360__h264__crf38,CrowdRun_1920x1080p50,h264,360p,360,38,ladder,331.584,8-bit src,50.0,4.383,31.613,0.0,0.0,0.026
CrowdRun_1920x1080p50__640x360__h264__crf43,CrowdRun_1920x1080p50,h264,360p,360,43,ladder,147.298,8-bit src,50.0,0.201,23.827,0.0,0.0,0.0
CrowdRun_1920x1080p50__640x360__hevc__crf18,CrowdRun_1920x1080p50,hevc,360p,360,18,ladder,7933.07,8-bit src,50.0,54.858,68.772,63.174,63.169,65.305
CrowdRun_1920x1080p50__640x360__hevc__crf23,CrowdRun_1920x1080p50,hevc,360p,360,23,ladder,4084.689,8-bit src,50.0,42.783,61.141,53.467,53.457,56.338
CrowdRun_1920x1080p50__640x360__hevc__crf28,CrowdRun_1920x1080p50,hevc,360p,360,28,ladder,1932.486,8-bit src,50.0,28.421,51.739,37.569,37.548,41.452
CrowdRun_1920x1080p50__640x360__hevc__crf33,CrowdRun_1920x1080p50,hevc,360p,360,33,ladder,828.716,8-bit src,50.0,14.444,41.486,16.514,16.48,21.358
CrowdRun_1920x1080p50__640x360__hevc__crf38,CrowdRun_1920x1080p50,hevc,360p,360,38,ladder,320.658,8-bit src,50.0,3.985,31.697,0.12,0.119,0.466
CrowdRun_1920x1080p50__640x360__hevc__crf43,CrowdRun_1920x1080p50,hevc,360p,360,43,ladder,120.836,8-bit src,50.0,0.0,22.84,0.0,0.0,0.0
CrowdRun_1920x1080p50__640x360__vp9__crf20,CrowdRun_1920x1080p50,vp9,360p,360,20,ladder,14989.123,8-bit src,50.0,64.645,75.112,70.092,70.089,71.64
CrowdRun_1920x1080p50__640x360__vp9__crf30,CrowdRun_1920x1080p50,vp9,360p,360,30,ladder,9018.224,8-bit src,50.0,57.814,71.041,65.748,65.743,67.667
CrowdRun_1920x1080p50__640x360__vp9__crf40,CrowdRun_1920x1080p50,vp9,360p,360,40,ladder,4293.8,8-bit src,50.0,44.175,62.694,55.143,55.135,57.889
CrowdRun_1920x1080p50__640x360__vp9__crf50,CrowdRun_1920x1080p50,vp9,360p,360,50,ladder,1769.51,8-bit src,50.0,26.696,51.133,34.046,34.011,38.107
CrowdRun_1920x1080p50__640x360__vp9__crf60,CrowdRun_1920x1080p50,vp9,360p,360,60,ladder,634.738,8-bit src,50.0,10.84,38.429,3.761,3.69,7.184
CrowdRun_1920x1080p50__960x540__av1__crf20,CrowdRun_1920x1080p50,av1,540p,540,20,ladder,25037.923,8-bit src,50.0,83.825,88.287,86.445,86.431,86.423
CrowdRun_1920x1080p50__960x540__av1__crf30,CrowdRun_1920x1080p50,av1,540p,540,30,ladder,13075.849,8-bit src,50.0,77.908,84.685,81.888,81.864,82.33
CrowdRun_1920x1080p50__960x540__av1__crf40,CrowdRun_1920x1080p50,av1,540p,540,40,ladder,6017.593,8-bit src,50.0,65.883,77.3,71.526,71.499,72.945
CrowdRun_1920x1080p50__960x540__av1__crf50,CrowdRun_1920x1080p50,av1,540p,540,50,ladder,2793.301,8-bit src,50.0,50.238,67.301,55.124,55.09,57.875
CrowdRun_1920x1080p50__960x540__av1__crf60,CrowdRun_1920x1080p50,av1,540p,540,60,ladder,1004.329,8-bit src,50.0,28.671,52.556,28.73,28.687,33.067
CrowdRun_1920x1080p50__960x540__h264__crf18,CrowdRun_1920x1080p50,h264,540p,540,18,ladder,15023.861,8-bit src,50.0,77.147,83.984,81.651,81.642,82.115
CrowdRun_1920x1080p50__960x540__h264__crf23,CrowdRun_1920x1080p50,h264,540p,540,23,ladder,7445.39,8-bit src,50.0,65.916,77.155,73.142,73.132,74.415
CrowdRun_1920x1080p50__960x540__h264__crf28,CrowdRun_1920x1080p50,h264,540p,540,28,ladder,3578.667,8-bit src,50.0,49.436,67.077,59.902,59.892,62.293
CrowdRun_1920x1080p50__960x540__h264__crf33,CrowdRun_1920x1080p50,h264,540p,540,33,ladder,1650.049,8-bit src,50.0,30.642,54.77,39.419,39.394,43.203
CrowdRun_1920x1080p50__960x540__h264__crf38,CrowdRun_1920x1080p50,h264,540p,540,38,ladder,749.778,8-bit src,50.0,14.045,41.632,12.965,12.829,17.938
CrowdRun_1920x1080p50__960x540__h264__crf43,CrowdRun_1920x1080p50,h264,540p,540,43,ladder,344.024,8-bit src,50.0,3.095,29.471,0.0,0.0,0.0
CrowdRun_1920x1080p50__960x540__hevc__crf18,CrowdRun_1920x1080p50,hevc,540p,540,18,ladder,16680.036,8-bit src,50.0,76.409,83.489,81.668,81.659,82.131
CrowdRun_1920x1080p50__960x540__hevc__crf23,CrowdRun_1920x1080p50,hevc,540p,540,23,ladder,8612.489,8-bit src,50.0,65.435,76.682,73.811,73.801,75.023
CrowdRun_1920x1080p50__960x540__hevc__crf28,CrowdRun_1920x1080p50,hevc,540p,540,28,ladder,4157.55,8-bit src,50.0,50.022,67.016,60.575,60.562,62.911
CrowdRun_1920x1080p50__960x540__hevc__crf33,CrowdRun_1920x1080p50,hevc,540p,540,33,ladder,1802.96,8-bit src,50.0,31.791,54.946,41.009,40.994,44.692
CrowdRun_1920x1080p50__960x540__hevc__crf38,CrowdRun_1920x1080p50,hevc,540p,540,38,ladder,699.098,8-bit src,50.0,15.161,42.384,13.148,13.124,18.103
CrowdRun_1920x1080p50__960x540__hevc__crf43,CrowdRun_1920x1080p50,hevc,540p,540,43,ladder,253.47,8-bit src,50.0,3.411,30.641,0.019,0.018,0.072
CrowdRun_1920x1080p50__960x540__vp9__crf20,CrowdRun_1920x1080p50,vp9,540p,540,20,ladder,31743.683,8-bit src,50.0,84.34,88.598,87.065,87.055,86.978
CrowdRun_1920x1080p50__960x540__vp9__crf30,CrowdRun_1920x1080p50,vp9,540p,540,30,ladder,18685.101,8-bit src,50.0,78.969,85.436,83.503,83.493,83.782
